:nemesis	:info	:start-partition	:one
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	421
1	:invoke	:read	nil
1	:ok	:read	241
5	:invoke	:read	nil
5	:ok	:read	228
0	:invoke	:read	nil
0	:ok	:read	421
0	:invoke	:read	nil
0	:ok	:read	421
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	423
1	:invoke	:read	nil
1	:ok	:read	242
5	:invoke	:read	nil
5	:ok	:read	232
0	:invoke	:read	nil
0	:ok	:read	423
0	:invoke	:read	nil
0	:ok	:read	423
1	:invoke	:read	nil
1	:ok	:read	242
5	:invoke	:read	nil
5	:ok	:read	232
0	:invoke	:read	nil
0	:ok	:read	423
0	:invoke	:read	nil
0	:ok	:read	423
1	:invoke	:read	nil
1	:ok	:read	242
5	:invoke	:read	nil
5	:ok	:read	232
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	427
1	:invoke	:read	nil
1	:ok	:read	242
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	427
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	430
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	245
5	:invoke	:read	nil
5	:ok	:read	235
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:read	nil
1	:ok	:read	245
5	:invoke	:read	nil
5	:ok	:read	236
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	236
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:read	nil
1	:ok	:read	245
5	:invoke	:read	nil
5	:ok	:read	236
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
0	:invoke	:read	nil
5	:ok	:read	236
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:read	nil
1	:ok	:read	248
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:read	nil
1	:ok	:read	248
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:read	nil
0	:ok	:read	432
1	:invoke	:read	nil
1	:ok	:read	248
5	:invoke	:read	nil
5	:ok	:read	240
0	:invoke	:read	nil
0	:ok	:read	432
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
0	:invoke	:read	nil
5	:ok	:read	240
0	:ok	:read	433
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	437
0	:invoke	:read	nil
0	:ok	:read	437
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	242
0	:invoke	:read	nil
0	:ok	:read	437
0	:invoke	:read	nil
0	:ok	:read	437
1	:invoke	:read	nil
1	:ok	:read	254
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	441
1	:invoke	:read	nil
1	:ok	:read	254
5	:invoke	:read	nil
5	:ok	:read	244
0	:invoke	:read	nil
0	:ok	:read	441
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	254
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	442
0	:invoke	:read	nil
0	:ok	:read	442
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	245
0	:invoke	:read	nil
0	:ok	:read	442
0	:invoke	:read	nil
0	:ok	:read	442
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	245
0	:invoke	:read	nil
0	:ok	:read	442
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:read	nil
5	:ok	:read	245
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
1	:invoke	:add	0
0	:ok	:read	449
1	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:read	nil
5	:ok	:read	248
0	:invoke	:read	nil
0	:ok	:read	449
0	:invoke	:read	nil
0	:ok	:read	449
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	449
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:read	nil
5	:ok	:read	248
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	456
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:read	nil
5	:ok	:read	248
0	:invoke	:read	nil
0	:ok	:read	456
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	456
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	255
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	460
0	:invoke	:read	nil
0	:ok	:read	460
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	251
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	460
1	:invoke	:read	nil
1	:ok	:read	259
5	:invoke	:read	nil
5	:ok	:read	251
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	462
1	:invoke	:read	nil
:nemesis	:info	:start-partition	:majority
1	:ok	:read	259
:nemesis	:info	:start-partition	[:isolated {"n1" #{"n2" "n0"}, "n2" #{"n1"}, "n0" #{"n1"}}]
0	:invoke	:read	nil
0	:ok	:read	462
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	259
5	:invoke	:read	nil
5	:ok	:read	251
0	:invoke	:add	0
1	:invoke	:add	3
0	:ok	:add	0
1	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	262
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	462
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	463
0	:invoke	:read	nil
0	:ok	:read	463
1	:invoke	:read	nil
1	:ok	:read	263
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	463
0	:invoke	:read	nil
1	:invoke	:read	nil
0	:ok	:read	463
1	:ok	:read	263
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
0	:invoke	:read	nil
5	:ok	:read	254
0	:ok	:read	465
0	:invoke	:read	nil
0	:ok	:read	465
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	469
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	473
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	473
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	474
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	474
0	:invoke	:read	nil
0	:ok	:read	474
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	474
0	:invoke	:read	nil
0	:ok	:read	474
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	474
0	:invoke	:read	nil
0	:ok	:read	474
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	475
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	475
0	:invoke	:read	nil
0	:ok	:read	475
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	475
0	:invoke	:read	nil
0	:ok	:read	475
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	475
0	:invoke	:read	nil
0	:ok	:read	475
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	479
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	480
1	:invoke	:read	nil
1	:ok	:read	269
5	:invoke	:read	nil
5	:ok	:read	254
0	:invoke	:read	nil
0	:ok	:read	480
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	483
0	:invoke	:read	nil
0	:ok	:read	483
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	256
0	:invoke	:read	nil
0	:ok	:read	483
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	256
0	:invoke	:read	nil
0	:ok	:read	484
0	:invoke	:read	nil
0	:ok	:read	484
1	:invoke	:read	nil
1	:ok	:read	277
5	:invoke	:read	nil
5	:ok	:read	256
0	:invoke	:read	nil
0	:ok	:read	484
0	:invoke	:read	nil
0	:ok	:read	484
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	485
1	:invoke	:read	nil
1	:ok	:read	281
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:read	nil
1	:ok	:read	281
5	:invoke	:read	nil
5	:ok	:read	260
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:read	nil
5	:ok	:read	260
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	260
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:read	nil
1	:ok	:read	286
5	:invoke	:read	nil
5	:ok	:read	260
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:read	nil
1	:ok	:read	286
5	:invoke	:read	nil
5	:ok	:read	260
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:read	nil
1	:ok	:read	286
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	261
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:read	nil
1	:ok	:read	288
5	:invoke	:read	nil
5	:ok	:read	261
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:read	nil
1	:ok	:read	288
5	:invoke	:read	nil
5	:ok	:read	261
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:read	nil
0	:ok	:read	499
1	:invoke	:read	nil
1	:ok	:read	288
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	499
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	261
0	:invoke	:read	nil
0	:ok	:read	500
0	:invoke	:read	nil
0	:ok	:read	500
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	261
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	508
0	:invoke	:read	nil
0	:ok	:read	508
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:read	nil
5	:ok	:read	262
0	:invoke	:read	nil
0	:ok	:read	508
0	:invoke	:read	nil
0	:ok	:read	508
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	508
0	:invoke	:read	nil
0	:ok	:read	508
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:read	nil
5	:ok	:read	265
0	:invoke	:read	nil
0	:ok	:read	508
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	265
0	:invoke	:read	nil
0	:ok	:read	508
0	:invoke	:read	nil
0	:ok	:read	508
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	508
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	510
0	:invoke	:read	nil
0	:ok	:read	510
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	510
0	:invoke	:read	nil
0	:ok	:read	510
1	:invoke	:read	nil
1	:ok	:read	292
5	:invoke	:read	nil
5	:ok	:read	270
0	:invoke	:read	nil
0	:ok	:read	510
0	:invoke	:read	nil
0	:ok	:read	510
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	295
5	:invoke	:read	nil
5	:ok	:read	273
0	:invoke	:read	nil
1	:invoke	:read	nil
0	:ok	:read	517
1	:ok	:read	295
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	273
0	:invoke	:read	nil
0	:ok	:read	517
0	:invoke	:read	nil
0	:ok	:read	517
1	:invoke	:read	nil
1	:ok	:read	297
5	:invoke	:read	nil
5	:ok	:read	273
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	519
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	522
1	:invoke	:read	nil
1	:ok	:read	301
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	522
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	301
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:add	0
0	:ok	:add	0
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:read	nil
1	:ok	:read	301
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	523
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:read	nil
0	:ok	:read	525
0	:invoke	:read	nil
0	:ok	:read	525
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	525
0	:invoke	:read	nil
0	:ok	:read	525
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:add	3
0	:ok	:add	3
1	:invoke	:add	1
1	:ok	:add	1
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:read	nil
0	:ok	:read	532
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	303
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:add	0
0	:ok	:add	0
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	535
0	:invoke	:read	nil
0	:ok	:read	535
1	:invoke	:read	nil
1	:ok	:read	306
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:read	nil
0	:ok	:read	535
0	:invoke	:read	nil
0	:ok	:read	535
1	:invoke	:read	nil
1	:ok	:read	306
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:read	nil
0	:ok	:read	535
0	:invoke	:read	nil
0	:ok	:read	535
1	:invoke	:add	2
1	:ok	:add	2
5	:invoke	:read	nil
5	:ok	:read	276
0	:invoke	:read	nil
0	:ok	:read	535
0	:invoke	:read	nil
0	:ok	:read	535
1	:invoke	:read	nil
1	:ok	:read	308
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	535
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:add	4
1	:ok	:add	4
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:add	4
0	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	541
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:read	nil
5	:ok	:read	279
0	:invoke	:read	nil
0	:ok	:read	541
0	:invoke	:read	nil
0	:ok	:read	541
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:read	nil
0	:invoke	:add	2
5	:ok	:read	279
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	543
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:read	nil
5	:ok	:read	279
0	:invoke	:read	nil
0	:ok	:read	543
0	:invoke	:read	nil
0	:ok	:read	543
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	543
0	:invoke	:read	nil
0	:ok	:read	543
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:add	1
0	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	544
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:read	nil
5	:ok	:read	284
0	:invoke	:read	nil
0	:ok	:read	544
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	312
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:add	3
0	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	551
1	:invoke	:add	3
1	:ok	:add	3
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	551
0	:invoke	:read	nil
0	:ok	:read	551
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	551
0	:invoke	:read	nil
0	:ok	:read	551
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:add	1
5	:ok	:add	1
0	:invoke	:read	nil
0	:ok	:read	551
0	:invoke	:read	nil
0	:ok	:read	551
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:add	0
5	:ok	:add	0
0	:invoke	:read	nil
0	:ok	:read	551
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	294
0	:invoke	:read	nil
0	:ok	:read	555
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:add	3
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	557
0	:invoke	:read	nil
0	:ok	:read	557
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	297
0	:invoke	:read	nil
0	:ok	:read	557
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:add	4
5	:ok	:add	4
0	:invoke	:read	nil
0	:ok	:read	559
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	301
0	:invoke	:read	nil
0	:ok	:read	560
0	:invoke	:add	1
0	:ok	:add	1
1	:invoke	:read	nil
5	:invoke	:add	3
1	:ok	:read	315
5	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	561
0	:invoke	:read	nil
0	:ok	:read	561
1	:invoke	:add	0
1	:ok	:add	0
5	:invoke	:read	nil
5	:ok	:read	304
0	:invoke	:read	nil
0	:ok	:read	561
0	:invoke	:read	nil
0	:ok	:read	561
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	304
0	:invoke	:read	nil
0	:ok	:read	561
0	:invoke	:add	4
0	:ok	:add	4
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	304
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:add	2
0	:ok	:add	2
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	304
0	:invoke	:read	nil
0	:ok	:read	569
0	:invoke	:read	nil
0	:ok	:read	569
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:read	nil
5	:ok	:read	304
0	:invoke	:add	2
0	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	571
1	:invoke	:read	nil
1	:ok	:read	315
5	:invoke	:add	2
5	:ok	:add	2
0	:invoke	:read	nil
0	:ok	:read	571
0	:invoke	:read	nil
0	:ok	:read	571
1	:invoke	:add	3
5	:invoke	:read	nil
5	:ok	:read	306
1	:ok	:add	3
0	:invoke	:read	nil
0	:ok	:read	571
0	:invoke	:read	nil
0	:ok	:read	571
:nemesis	:info	:stop-partition	nil
:nemesis	:info	:stop-partition	:network-healed
1	:invoke	:read	nil
0	:invoke	:read	nil
5	:invoke	:read	nil
1	:ok	:read	318
0	:ok	:read	571
5	:ok	:read	306
